2026-03-15 10:03:27 | INFO | ============================================================
2026-03-15 10:37:02 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:37:02 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:37:08 | INFO | ============================================================
2026-03-15 10:37:08 | INFO | Validator started: validate_bug_routing
2026-03-15 10:37:08 | INFO | Stdin input received: 602 bytes
2026-03-15 10:37:08 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:37:08 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:37:12 | INFO | ============================================================
2026-03-15 10:37:12 | INFO | Validator started: validate_bug_routing
2026-03-15 10:37:12 | INFO | Stdin input received: 604 bytes
2026-03-15 10:37:12 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:37:12 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:37:16 | INFO | ============================================================
2026-03-15 10:37:16 | INFO | Validator started: validate_bug_routing
2026-03-15 10:37:16 | INFO | Stdin input received: 604 bytes
2026-03-15 10:37:16 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:37:16 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:37:21 | INFO | ============================================================
2026-03-15 10:37:21 | INFO | Validator started: validate_bug_routing
2026-03-15 10:37:21 | INFO | Stdin input received: 604 bytes
2026-03-15 10:37:21 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:37:21 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:37:46 | INFO | ============================================================
2026-03-15 10:37:46 | INFO | Validator started: validate_bug_routing
2026-03-15 10:37:46 | INFO | Stdin input received: 598 bytes
2026-03-15 10:37:46 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:37:46 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:42:30 | INFO | ============================================================
2026-03-15 10:42:30 | INFO | Validator started: validate_bug_routing
2026-03-15 10:42:30 | INFO | Stdin input received: 60105 bytes
2026-03-15 10:42:30 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:42:30 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:48:02 | INFO | ============================================================
2026-03-15 10:48:02 | INFO | Validator started: validate_bug_routing
2026-03-15 10:48:02 | INFO | Stdin input received: 603 bytes
2026-03-15 10:48:02 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:48:02 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:49:28 | INFO | ============================================================
2026-03-15 10:49:28 | INFO | Validator started: validate_bug_routing
2026-03-15 10:49:28 | INFO | Stdin input received: 808 bytes
2026-03-15 10:49:28 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:49:28 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:49:33 | INFO | ============================================================
2026-03-15 10:49:33 | INFO | Validator started: validate_bug_routing
2026-03-15 10:49:33 | INFO | Stdin input received: 908 bytes
2026-03-15 10:49:33 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:49:33 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:49:38 | INFO | ============================================================
2026-03-15 10:49:38 | INFO | Validator started: validate_bug_routing
2026-03-15 10:49:38 | INFO | Stdin input received: 626 bytes
2026-03-15 10:49:38 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:49:38 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:49:44 | INFO | ============================================================
2026-03-15 10:49:44 | INFO | Validator started: validate_bug_routing
2026-03-15 10:49:44 | INFO | Stdin input received: 599 bytes
2026-03-15 10:49:44 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:49:44 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:52:38 | INFO | ============================================================
2026-03-15 10:52:38 | INFO | Validator started: validate_bug_routing
2026-03-15 10:52:38 | INFO | Stdin input received: 477 bytes
2026-03-15 10:52:38 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:52:38 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:52:38 | INFO | ============================================================
2026-03-15 10:52:38 | INFO | Validator started: validate_bug_routing
2026-03-15 10:52:38 | INFO | Stdin input received: 475 bytes
2026-03-15 10:52:38 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:52:38 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:52:53 | INFO | ============================================================
2026-03-15 10:52:53 | INFO | Validator started: validate_bug_routing
2026-03-15 10:52:53 | INFO | Stdin input received: 586 bytes
2026-03-15 10:52:53 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:52:53 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:52:58 | INFO | ============================================================
2026-03-15 10:52:58 | INFO | Validator started: validate_bug_routing
2026-03-15 10:52:58 | INFO | Stdin input received: 574 bytes
2026-03-15 10:52:58 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:52:58 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:53:07 | INFO | ============================================================
2026-03-15 10:53:07 | INFO | Validator started: validate_bug_routing
2026-03-15 10:53:07 | INFO | Stdin input received: 614 bytes
2026-03-15 10:53:07 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:53:07 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:53:28 | INFO | ============================================================
2026-03-15 10:53:28 | INFO | Validator started: validate_bug_routing
2026-03-15 10:53:28 | INFO | Stdin input received: 483 bytes
2026-03-15 10:53:28 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:53:28 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:53:51 | INFO | ============================================================
2026-03-15 10:53:51 | INFO | Validator started: validate_bug_routing
2026-03-15 10:53:51 | INFO | Stdin input received: 3000 bytes
2026-03-15 10:53:51 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:53:51 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:53:56 | INFO | ============================================================
2026-03-15 10:53:56 | INFO | Validator started: validate_bug_routing
2026-03-15 10:53:56 | INFO | Stdin input received: 832 bytes
2026-03-15 10:53:56 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:53:56 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:54:01 | INFO | ============================================================
2026-03-15 10:54:01 | INFO | Validator started: validate_bug_routing
2026-03-15 10:54:01 | INFO | Stdin input received: 785 bytes
2026-03-15 10:54:01 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:54:01 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:54:13 | INFO | ============================================================
2026-03-15 10:54:13 | INFO | Validator started: validate_bug_routing
2026-03-15 10:54:13 | INFO | Stdin input received: 671 bytes
2026-03-15 10:54:13 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:54:13 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:54:20 | INFO | ============================================================
2026-03-15 10:54:20 | INFO | Validator started: validate_bug_routing
2026-03-15 10:54:20 | INFO | Stdin input received: 1131 bytes
2026-03-15 10:54:20 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:54:20 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:55:08 | INFO | ============================================================
2026-03-15 10:55:08 | INFO | Validator started: validate_bug_routing
2026-03-15 10:55:08 | INFO | Stdin input received: 616 bytes
2026-03-15 10:55:08 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:55:08 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:55:13 | INFO | ============================================================
2026-03-15 10:55:13 | INFO | Validator started: validate_bug_routing
2026-03-15 10:55:13 | INFO | Stdin input received: 744 bytes
2026-03-15 10:55:13 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:55:13 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:55:17 | INFO | ============================================================
2026-03-15 10:55:17 | INFO | Validator started: validate_bug_routing
2026-03-15 10:55:17 | INFO | Stdin input received: 552 bytes
2026-03-15 10:55:17 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:55:17 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:55:25 | INFO | ============================================================
2026-03-15 10:55:25 | INFO | Validator started: validate_bug_routing
2026-03-15 10:55:25 | INFO | Stdin input received: 637 bytes
2026-03-15 10:55:25 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:55:25 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:55:38 | INFO | ============================================================
2026-03-15 10:55:38 | INFO | Validator started: validate_bug_routing
2026-03-15 10:55:38 | INFO | Stdin input received: 1794 bytes
2026-03-15 10:55:38 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:55:38 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:55:43 | INFO | ============================================================
2026-03-15 10:55:43 | INFO | Validator started: validate_bug_routing
2026-03-15 10:55:43 | INFO | Stdin input received: 559 bytes
2026-03-15 10:55:43 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:55:43 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:55:50 | INFO | ============================================================
2026-03-15 10:55:50 | INFO | Validator started: validate_bug_routing
2026-03-15 10:55:50 | INFO | Stdin input received: 1787 bytes
2026-03-15 10:55:50 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:55:50 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:55:53 | INFO | ============================================================
2026-03-15 10:55:53 | INFO | Validator started: validate_bug_routing
2026-03-15 10:55:53 | INFO | Stdin input received: 556 bytes
2026-03-15 10:55:53 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:55:53 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:56:23 | INFO | ============================================================
2026-03-15 10:56:23 | INFO | Validator started: validate_bug_routing
2026-03-15 10:56:23 | INFO | Stdin input received: 479 bytes
2026-03-15 10:56:23 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:56:23 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:56:27 | INFO | ============================================================
2026-03-15 10:56:27 | INFO | Validator started: validate_bug_routing
2026-03-15 10:56:27 | INFO | Stdin input received: 611 bytes
2026-03-15 10:56:27 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:56:27 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:56:34 | INFO | ============================================================
2026-03-15 10:56:34 | INFO | Validator started: validate_bug_routing
2026-03-15 10:56:34 | INFO | Stdin input received: 625 bytes
2026-03-15 10:56:34 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:56:34 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:56:40 | INFO | ============================================================
2026-03-15 10:56:40 | INFO | Validator started: validate_bug_routing
2026-03-15 10:56:40 | INFO | Stdin input received: 612 bytes
2026-03-15 10:56:40 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:56:40 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:56:45 | INFO | ============================================================
2026-03-15 10:56:45 | INFO | Validator started: validate_bug_routing
2026-03-15 10:56:45 | INFO | Stdin input received: 658 bytes
2026-03-15 10:56:45 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:56:45 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:56:51 | INFO | ============================================================
2026-03-15 10:56:51 | INFO | Validator started: validate_bug_routing
2026-03-15 10:56:51 | INFO | Stdin input received: 577 bytes
2026-03-15 10:56:51 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:56:51 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:56:55 | INFO | ============================================================
2026-03-15 10:56:55 | INFO | Validator started: validate_bug_routing
2026-03-15 10:56:55 | INFO | Stdin input received: 929 bytes
2026-03-15 10:56:55 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:56:55 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:56:59 | INFO | ============================================================
2026-03-15 10:56:59 | INFO | Validator started: validate_bug_routing
2026-03-15 10:56:59 | INFO | Stdin input received: 565 bytes
2026-03-15 10:56:59 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:56:59 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:57:04 | INFO | ============================================================
2026-03-15 10:57:04 | INFO | Validator started: validate_bug_routing
2026-03-15 10:57:04 | INFO | Stdin input received: 686 bytes
2026-03-15 10:57:04 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:57:04 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:57:46 | INFO | ============================================================
2026-03-15 10:57:46 | INFO | Validator started: validate_bug_routing
2026-03-15 10:57:46 | INFO | Stdin input received: 1531 bytes
2026-03-15 10:57:46 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:57:46 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:57:54 | INFO | ============================================================
2026-03-15 10:57:54 | INFO | Validator started: validate_bug_routing
2026-03-15 10:57:54 | INFO | Stdin input received: 564 bytes
2026-03-15 10:57:54 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:57:54 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:57:59 | INFO | ============================================================
2026-03-15 10:57:59 | INFO | Validator started: validate_bug_routing
2026-03-15 10:57:59 | INFO | Stdin input received: 550 bytes
2026-03-15 10:57:59 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:57:59 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 10:58:08 | INFO | ============================================================
2026-03-15 10:58:08 | INFO | Validator started: validate_bug_routing
2026-03-15 10:58:08 | INFO | Stdin input received: 568 bytes
2026-03-15 10:58:08 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 10:58:08 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:05:57 | INFO | ============================================================
2026-03-15 11:05:57 | INFO | Validator started: validate_bug_routing
2026-03-15 11:05:57 | INFO | Stdin input received: 553 bytes
2026-03-15 11:05:57 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:05:57 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:07:48 | INFO | ============================================================
2026-03-15 11:07:48 | INFO | Validator started: validate_bug_routing
2026-03-15 11:07:48 | INFO | Stdin input received: 544 bytes
2026-03-15 11:07:48 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:07:48 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:08:02 | INFO | ============================================================
2026-03-15 11:08:02 | INFO | Validator started: validate_bug_routing
2026-03-15 11:08:02 | INFO | Stdin input received: 2485 bytes
2026-03-15 11:08:02 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:08:02 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:08:31 | INFO | ============================================================
2026-03-15 11:08:31 | INFO | Validator started: validate_bug_routing
2026-03-15 11:08:31 | INFO | Stdin input received: 552 bytes
2026-03-15 11:08:31 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:08:31 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:08:38 | INFO | ============================================================
2026-03-15 11:08:38 | INFO | Validator started: validate_bug_routing
2026-03-15 11:08:38 | INFO | Stdin input received: 753 bytes
2026-03-15 11:08:38 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:08:38 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:08:40 | INFO | ============================================================
2026-03-15 11:08:40 | INFO | Validator started: validate_bug_routing
2026-03-15 11:08:40 | INFO | Stdin input received: 541 bytes
2026-03-15 11:08:40 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:08:40 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:08:46 | INFO | ============================================================
2026-03-15 11:08:46 | INFO | Validator started: validate_bug_routing
2026-03-15 11:08:46 | INFO | Stdin input received: 708 bytes
2026-03-15 11:08:46 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:08:46 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:08:51 | INFO | ============================================================
2026-03-15 11:08:51 | INFO | Validator started: validate_bug_routing
2026-03-15 11:08:51 | INFO | Stdin input received: 954 bytes
2026-03-15 11:08:51 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:08:51 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:08:54 | INFO | ============================================================
2026-03-15 11:08:54 | INFO | Validator started: validate_bug_routing
2026-03-15 11:08:54 | INFO | Stdin input received: 956 bytes
2026-03-15 11:08:54 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:08:54 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:09:03 | INFO | ============================================================
2026-03-15 11:09:03 | INFO | Validator started: validate_bug_routing
2026-03-15 11:09:03 | INFO | Stdin input received: 523 bytes
2026-03-15 11:09:03 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:09:03 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 11:09:08 | INFO | ============================================================
2026-03-15 11:09:08 | INFO | Validator started: validate_bug_routing
2026-03-15 11:09:08 | INFO | Stdin input received: 559 bytes
2026-03-15 11:09:08 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 11:09:08 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:30:42 | INFO | ============================================================
2026-03-15 14:30:42 | INFO | Validator started: validate_bug_routing
2026-03-15 14:30:42 | INFO | Stdin input received: 513 bytes
2026-03-15 14:30:42 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:30:42 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:30:43 | INFO | ============================================================
2026-03-15 14:30:43 | INFO | Validator started: validate_bug_routing
2026-03-15 14:30:43 | INFO | Stdin input received: 513 bytes
2026-03-15 14:30:43 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:30:43 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:30:46 | INFO | ============================================================
2026-03-15 14:30:46 | INFO | Validator started: validate_bug_routing
2026-03-15 14:30:46 | INFO | Stdin input received: 525 bytes
2026-03-15 14:30:46 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:30:46 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:30:46 | INFO | ============================================================
2026-03-15 14:30:46 | INFO | Validator started: validate_bug_routing
2026-03-15 14:30:46 | INFO | Stdin input received: 523 bytes
2026-03-15 14:30:46 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:30:46 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:30:47 | INFO | ============================================================
2026-03-15 14:30:47 | INFO | Validator started: validate_bug_routing
2026-03-15 14:30:47 | INFO | Stdin input received: 529 bytes
2026-03-15 14:30:47 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:30:47 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:30:47 | INFO | ============================================================
2026-03-15 14:30:47 | INFO | Validator started: validate_bug_routing
2026-03-15 14:30:47 | INFO | Stdin input received: 511 bytes
2026-03-15 14:30:47 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:30:47 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:31:58 | INFO | ============================================================
2026-03-15 14:31:58 | INFO | Validator started: validate_bug_routing
2026-03-15 14:31:58 | INFO | Stdin input received: 517 bytes
2026-03-15 14:31:58 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:31:58 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:32:00 | INFO | ============================================================
2026-03-15 14:32:00 | INFO | Validator started: validate_bug_routing
2026-03-15 14:32:00 | INFO | Stdin input received: 512 bytes
2026-03-15 14:32:00 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:32:00 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:33:14 | INFO | ============================================================
2026-03-15 14:33:14 | INFO | Validator started: validate_bug_routing
2026-03-15 14:33:14 | INFO | Stdin input received: 10467 bytes
2026-03-15 14:33:14 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:33:14 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:33:21 | INFO | ============================================================
2026-03-15 14:33:21 | INFO | Validator started: validate_bug_routing
2026-03-15 14:33:21 | INFO | Stdin input received: 544 bytes
2026-03-15 14:33:21 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:33:21 | WARNING | FAIL: Missing fields: ['rationale']
2026-03-15 14:33:24 | INFO | ============================================================
2026-03-15 14:33:24 | INFO | Validator started: validate_bug_routing
2026-03-15 14:33:24 | INFO | Stdin input received: 546 bytes
2026-03-15 14:33:24 | INFO | Found routing file (fallback): bugs/BUG-002/routing.json
2026-03-15 14:33:24 | WARNING | FAIL: Missing fields: ['rationale']
